member_id,occupation_id1
2349486,179
2729151,17
2997148,298
2991347,343
2784792,14
2997882,"230,369,367"
2783135,289
3002219,179
2999910,1
2198461,
2999169,82
2734791,230
2995947,173
2220704,"368,222,226"
2997435,326
1807903,"342,328,289"
2991167,"20,10,18,17,21"
34732,"223,247,249"
2080056,3
2992273,14
2998535,"18,21,14"
2989831,14
1256217,17
2996358,82
1966100,"328,289,146"
1868474,113
2194508,"18,19"
2912658,382
2998047,298
2992562,14
2986497,154
2993375,3
2987816,30
2765427,343
2995003,"2,1,13"
2464661,"339,2,1,265,268,36,29"
1115991,14
2993548,14
2997726,239
3002661,204
2186842,"8,334,5,3,12,13,330,1,335,2,329,331,7"
459768,1
2991115,170
2995229,99
2994821,173
2990616,226
2078709,231
1879073,"328,330,325,329,381,331"
2973417,152
1620613,14
2897224,14
2886611,367
3002170,"227,226,368,225"
3000918,356
2999659,17
1306118,382
2822158,"5,1,2"
2996552,41
2660272,2
2959581,"226,40"
1380929,"192,82,41,228,63,46,95,339,61,40,189,2,329,191,3"
2301288,290
3000301,356
2529389,218
2957599,17
2992978,170
2978686,99
2134864,"226,367"
2849567,367
645195,223
2870072,"231,4,329,14"
2995965,343
2241088,152
3002237,35
879097,"14,367,96,40,278"
2795719,"12,48,336,49"
2994209,113
1800055,"224,367"
2986334,343
1313367,27
2990328,17
2986700,48
2959654,269
2409902,"368,227"
2998715,17
2992233,13
1668185,18
2956401,"382,227"
2996999,270
2276043,14
2099870,"93,344,95,82,64,96,61,50,63"
2993508,14
2991148,"190,191,189"
1561247,"345,48"
2368656,238
3000101,343
2996433,324
2999416,18
1676185,275
2368840,"21,24"
225800,"289,300,293,275,295"
2870660,336
2584576,139
2990977,298
2991044,198
2995902,382
2967087,14
1265582,"227,41"
3002353,"1,21,5"
2923484,"21,226,238,12,334,20,225,335,223,11,224,32,230,339,9,13,18,5,8,17,3,368,25,45,22,1,262,4,19,338,227,239,367,24,2"
2489658,"14,10"
2989558,15
2793471,14
593840,"266,139"
1211262,40
1989742,1
2995734,330
2443756,"5,1"
2968382,"41,40"
2833508,"4,337,14"
2994619,221
2469507,14
2990833,99
2996036,227
2442394,"24,14"
2196901,14
2991237,301
2460187,41
3000682,297
2991752,27
2995650,14
2759369,"48,382,20,21,303,329,330,268,301,380,40,331,302"
2995528,296
2997720,14
2966735,"367,224,223"
511725,"339,371,340,258"
2991953,226
1339983,"218,214"
2994654,14
3000237,289
2418955,226
2647600,"113,348,99"
2990477,368
2480902,217
2994183,14
2961435,"198,241,367"
2960492,"14,47,139"
2935291,4
3002232,12
2976765,"366,227,226,266,264,225,368,265"
2665615,"4,364,26,324,1"
2599734,"222,369,368,335,8,191,46"
2999714,17
2992118,14
2991929,170
2919120,"4,14"
2994695,40
3000539,226
2759545,224
548048,"226,225"
2994888,362
2999196,343
2975841,191
2983700,14
2032047,"15,278,14,382"
2618980,"96,95,48,49,93,110,46,220,15,14,47,222,82,35"
2995099,82
2501405,382
2989528,99
2805350,"229,368,228,370,367,230,227,223,224"
2999725,14
2099416,"14,336,4,15,16,21,17,329,278,18,22"
2993278,3
1518325,"21,30,32,382"
2391448,"17,21,20,14"
2961362,5
2992638,35
2921472,14
2978446,5
579793,"368,226"
1490971,"112,226,296"
2996858,40
2997322,19
1806258,"227,343"
2996041,281
2420502,40
2828630,8
2974753,40
2641905,1
2974028,199
2986393,14
1543588,"18,283,14"
2992800,194
3002424,227
2962898,1
2965555,170
2525442,14
2523151,"13,20,335,328,21,12,286"
2687687,"48,40,29,4,82,95,328,13,96,345,326,382,10,45"
2994217,1
2975397,345
3001999,14
2633273,224
552577,217
863240,"238,95,96,257,367"
2977012,"1,227,225"
3001860,14
2827602,35
2975366,5
2993573,3
3001780,39
2995312,5
2964305,12
2743194,"20,14"
2999480,1
2966574,18
2989919,32
2991412,339
2958965,14
2939360,"263,372,262,377,236,370,241,238,230,367,239,371,231"
94271,139
2975632,41
2910417,"20,21"
3001385,4
2939300,341
3001046,238
1541949,"275,291"
2994998,221
2923784,35
2979815,197
1389819,"2,5"
2484223,"142,358,40,38,143"
2778144,1
2980497,288
1780599,"112,63,99"
2992296,339
2994927,183
2999452,2
2830253,166
2990383,8
2800775,40
2810562,"226,368,227,366,225"
1688540,
2924822,"10,8"
848544,"281,292"
2942366,14
1975325,"160,152"
2690906,"342,40,46,35"
2991932,183
3001889,17
1997764,"24,50,48,7,95,12,343,344,2"
2995895,152
2819011,"14,17,278,20,338,21"
1068332,"332,228,167,369"
384441,"239,206,224,227"
2999866,227
2992715,1
2954826,"226,368,225"
451930,"368,95,12"
2997004,35
1051495,"342,18,331,5,26,294,29"
2924327,"322,317,320,318,323,319,321"
2995454,343
2982576,217
2972316,204
142,"367,227,230,367,82"
2996617,326
2754985,"226,227,225,368"
3000860,382
2983699,20
2418847,"344,191,49"
2978105,20
2956215,"227,226,225"
2817990,"278,17,296,48,47,289,10,49,4,16,15,300,14"
2952066,"335,12,20"
2983948,324
2977467,"40,35"
2479366,"293,295,275,292,296,289"
2434763,"46,191,95"
1880830,"337,19,230,14,4,18,278,17,338,382,330,21,329,370,331"
2967107,14
539965,"313,2,229"
2993606,"172,170"
2898816,"46,48,47"
2901179,"14,19,18,230,5,229,329,309,47,228,302"
611863,367
2993485,229
2961030,"26,176,153,154,10,336,27,152"
2998588,1
1130741,35
2837162,382
2906918,29
2980527,223
2998005,24
2230396,"369,230"
2951917,13
2997607,"369,226,229"
2995634,8
2949615,3
2910009,14
2956200,153
1316575,14
2995812,18
2404478,153
2995075,15
211368,325
2638661,343
2579821,"296,300,275"
1689392,"110,50,356,64"
2989417,1
3000865,307
2980358,"180,195"
2408902,2
2469322,"198,362,175,14"
2923059,1
662106,"48,49"
2430265,341
2809038,"19,18"
2996126,49
2999375,14
2582704,"225,226,32,339,368,343,28,31,30,26,340,29"
2536380,17
2692784,22
2544919,4
3000485,14
2944065,14
2998326,"233,246"
3002468,382
1790115,"364,217"
3001430,152
2977507,"14,17"
2485680,"33,339,1,20,27,340,3,5,14,12,2,334,4,29,13"
2999265,275
2605596,372
2998520,338
2543104,"367,382,238"
2996971,14
2990452,14
2983600,368
2434130,328
2993070,283
2913674,15
2990590,222
2989113,1
2996050,"224,223,367"
2668326,"227,368,225,224,223,226,367"
2907114,191
2701157,"326,328,20,324,14"
470410,
1968594,"289,14"
243872,"153,331,167"
2786030,"367,224,227,265,266,368"
2995427,198
2993828,17
2994574,14
3002096,226
2994396,19
1650331,"241,380,238,232,235,244,365,378,218,373,222,377,379,236,214"
2991867,241
2996571,14
761519,"278,18,313,14,329"
2993185,7
2996877,4
2853581,"14,17"
2192569,"223,260,265,227,331"
3001365,158
90952,"229,40,14"
3000696,339
258427,"14,316"
2996838,"368,227"
2989755,14
2920084,346
2988019,220
3001425,289
2979974,336
2931941,14
2811054,175
1908365,"17,14,224"
3001273,17
89285,"328,14,40"
2997706,343
2992304,"364,216,217"
1150546,"296,210"
2987631,1
2993793,14
2831676,355
2899581,238
1129126,"6,289,3,40,5"
2920517,"4,27,30,29,34,26,47,340,28"
2990787,226
2614368,334
2997736,40
2964353,112
2997941,343
2865580,"151,343,49"
2990416,343
2982844,175
2807346,"331,204,2,335"
10348,"47,326,48"
919660,"236,224"
2863652,224
1658321,"20,326"
250029,"27,2,214,319"
2992662,187
2862469,"368,336,167,321,337"
2995139,289
2975631,14
2325564,14
3000898,14
2984694,"14,4,10"
2850293,"46,343,48"
3001702,289
1924117,"20,4,290,21,14,17"
2999343,47
2998594,273
1396489,"270,236,380"
2592176,35
2991227,21
2994713,238
2998728,339
3001397,14
2967283,"291,296"
2993249,20
1129288,"371,40,35,223"
2063782,"41,40,5,29,42,64,2,63,3,30,1"
2497050,"382,268,368,227,256"
2999100,1
2925332,14
2483755,382
2968497,218
3001321,234
2938107,322
2744388,50
2478390,227
2917244,"329,370"
2820267,"291,295,179,170,152,172"
2305125,14
3001683,30
2997989,153
3001652,8
2983187,235
3000097,291
2965955,231
2996251,"223,224,238"
2396360,14
2938757,"369,5,359,155,352,230,156"
2992262,30
2858411,170
2997689,19
2992411,14
2993336,5
2885637,"346,99,110,14"
2789189,"4,329,6,1,2,14,336,32,337,331,24,317,3"
3001962,14
2988789,"278,14"
2997621,21
2997869,297
2791608,223
2976923,14
2973947,"14,294,17,336,291,337,299,297,290,295,300"
2839955,"343,14,15"
2986486,152
2995039,169
2992778,268
2707462,21
2902581,"230,369,217,229"
2502207,"99,40"
2944291,"10,49,9"
2991652,337
2332972,"178,14,21,96,40"
2996707,14
2982216,"96,40,300,297,15,299"
177860,"2,345,43,28,1"
2498917,48
2988875,1
2663198,2
2993170,170
428632,"47,300,230"
3002723,336
1708974,1
2947770,1
2989164,152
2811926,226
2992232,225
2767293,382
2831845,14
2975271,15
148689,"35,38"
2992355,166
2996108,17
1093794,"21,227,347"
1018422,"17,343,331,316"
2931696,"242,243,373"
1724051,"46,40"
890693,"10,278,332,296,14"
2998747,14
1908135,"307,322,260"
2992912,161
2306983,14
3002019,296
2664197,21
2988605,"336,14,337"
2986800,35
2997132,99
2323883,"2,3,5,11,1,334,8,6,9"
2992646,17
301715,"15,19,18,14"
2998262,14
2960613,21
3000915,207
2992474,242
2451515,"10,14"
1403422,"244,248,14"
2992647,"223,329"
2995928,159
2998160,289
2443835,"35,48,343,40,41,37,36,13,38"
2989490,2
528198,"367,14,329,17"
2472481,226
2999682,228
2985829,175
3002656,14
2995969,48
2863032,13
2155843,14
3001985,382
2987579,236
2850058,"278,14"
2996521,213
2999562,227
1089959,"290,14,49,300,48"
2994213,228
2987257,218
2999961,317
1983722,241
2993546,273
2989876,278
1757455,"218,217,367,222,365,382"
2646843,14
3000207,231
3000069,301
2992030,17
2048446,14
508422,"14,24,21,18,20"
2989936,170
2908320,15
680874,"21,259,20,23,14"
2997987,343
2997926,242
2994764,"382,368,296"
1751294,"362,343,14,368,222,159,226,152,198,156"
2962468,"82,43,112,61,50,99,265,45,344,40,352,380,346,267,343"
2960934,337
2992138,153
902104,224
2931639,"161,153"
3000163,368
2771356,2
2997927,227
2974051,322
3000990,221
2978908,"297,353,49,96,300,82,47,48,346,99,348,356,113,139,351"
3002294,286
2972896,"227,263"
2818956,"20,4,15"
3000852,3
2977492,14
2999064,17
2990979,328
2991539,3
2879338,"110,112,99,113"
2994147,27
3000770,5
1800745,"112,110,95,96,116,127,347,82,129,63,61,93,130,345,344"
2947798,289
3002639,82
2714348,4
2425697,14
2999482,227
2996075,20
2486310,"46,345,368"
790876,"330,225,367,331"
2999483,330
2909486,2
3001161,14
2720615,14
2556559,"32,194,46"
1060797,"368,222,223,343,367"
2997749,154
2965656,30
2550200,14
2419653,225
2993397,"227,226,225"
3002230,179
2948592,17
2995167,2
1880515,382
2996683,30
2724950,"23,17,191"
1455024,"2,9,40"
2998464,14
3001010,40
2996652,14
2996713,2
2127064,"380,266,329,264,265"
810918,"10,15,14"
2990565,180
2990776,207
2990642,"172,292,14,178,331,17,330,329"
2983414,345
2993482,"40,343"
379488,"222,1"
2840852,"15,296,264,40,268"
2852617,"352,345,9,11,353,40"
2992084,"222,371,372,234,233,240,238,232,235,241,239"
2993137,40
2995358,14
2819353,275
2352121,"278,367,290,275,289,14,299"
2900096,"367,233"
2995594,14
2996655,50
2563287,334
1713446,"230,228"
2763558,"18,14,19,289,381,290,326,4"
2906700,214
2998378,14
2527160,17
2991748,"337,336"
2994284,15
2060749,40
2856211,316
2997649,239
2576385,"14,15"
2977800,"40,20,82,349,348,46,110,99,353,127,93,116,354,224,139"
2370383,153
1769419,"227,229,228,368"
2993602,289
2999380,227
2997221,362
3002636,227
3000107,182
2913961,2
2994752,20
2990610,301
2991206,289
2945099,"142,46,143,144,49,358,48,47,343"
1150625,"1,2,5"
1882526,"3,334,1,2"
2994020,"368,225"
2991611,343
2999648,29
2964104,297
2999588,191
2568484,289
2969511,14
2998467,17
2412500,325
1885355,178
2999226,14
2251711,"230,206,204"
2970427,14
2991815,328
2670685,"367,382,335,225,343,230,368,21,226,228"
2995920,183
3000892,229
2997327,139
2990205,17
2993885,338
1214952,"343,229"
3000371,"209,14"
2970339,"21,20"
2983599,35
2991110,4
286640,"191,187,185,184"
2586711,46
701124,"17,338,340,331"
2850550,326
2989975,183
3002027,99
2253482,"329,226,20,217,366"
859795,214
2990106,17
2938449,"182,239,361,236,233,153,371,158,181,170,223,187,179,195,152"
2866500,367
2980833,14
3001040,199
2936709,248
2600773,14
797223,"14,29,30,24,15"
763840,"3,226"
1294060,174
2990674,241
2867315,12
2736467,"233,230,369,226,228,225"
2384768,14
2984480,21
122168,"15,14,17"
2998067,112
3000640,290
2442603,45
2123702,18
2995689,343
2677839,4
3000641,323
2782744,17
2985356,20
2993957,187
2992405,361
2995834,17
3000054,14
2977132,222
2955184,"335,326,12,296,329,13,328,325,331,381,330,324,382"
2992632,183
2883347,14
2931338,1
2987071,14
1574269,"224,239,367"
2995521,213
2580075,226
2994996,275
2861264,"3,350,370,224,63"
2995460,35
2991307,17
2994857,14
3002735,362
2872951,326
2991901,3
2735020,"371,372"
1015751,10
2993818,14
2945186,48
2933337,"224,5,1"
2976306,1
2993830,296
2991283,48
2989080,2
1783674,289
3000318,14
3001246,327
1841703,316
2511493,"30,13,12,20,335"
1193677,"18,14,4,15"
2982386,14
91109,"214,217"
2495268,"4,14"
2812456,170
2991494,146
3002189,190
2992614,14
3002311,382
2987247,159
2770996,"266,189,14,273,371"
2996661,42
2996048,1
3001667,241
2997906,48
3001202,218
2901948,"14,300,325"
3000867,14
2905653,40
2990970,226
2144774,1
2993222,"17,14,218"
2905790,2
1833823,14
2918837,1
2996185,20
2994664,153
2917163,"5,1"
2721399,"11,9"
2994869,226
2963329,139
2990062,343
2991975,14
2997146,20
3000183,14
621890,"40,290,326,29,38"
2959344,"4,14,18"
3002037,99
2670088,343
2984746,152
2998241,34
3001461,1
2965432,49
2804496,"343,291,290,382"
717848,5
2968743,"226,217,2,13,5,227,225,221,8,368"
271565,"224,93,40"
1759802,"168,167,153,159,154"
2999174,382
2226073,35
2227193,"18,20,19,21"
2948491,343
3002184,343
2996771,40
2997334,48
2978329,"179,14,170"
2989475,14
2628868,14
2758331,"14,5"
3002124,1
2479449,"368,13,45,12"
2991253,146
2854282,"337,218,2,297,47"
2981049,275
2029086,1
2973004,239
2934802,326
2981674,367
2996052,"93,96,82"
2883314,"180,182,170"
2940175,"225,226"
2783273,"368,300,292"
2997209,21
2406291,"262,266,271"
2990357,329
2921891,"226,229,227,368"
3001243,18
2660751,160
2994783,367
2975691,1
2952655,18
2998125,99
2991470,195
1957271,368
2990083,331
2991667,158
2996704,183
2500371,"160,332,10"
2972286,"236,235,232,233,238,239,371,227,240,225,368,241,372,234,226"
2995467,382
2420300,14
2972801,362
2953206,14
2990439,152
2713941,40
2997024,382
919939,"2,14,26"
2831725,"8,368"
2493362,1
1637355,"317,2,32,2"
2997920,226
3001851,339
2944815,49
2363536,99
2849746,"173,29,30,182"
2566832,297
2990404,40
3000471,210
2625536,"8,11,3,7,1,5,334"
2954092,17
2177934,"206,218,204"
3000349,35
3000056,299
1069398,"316,361,96,329,6"
2878020,"14,227,228,337,209,210,324,325,329"
2996493,152
2771352,"232,240,367,233,234,223,224,238,235,371,241,236,239,372"
2997801,14
2991923,170
3000469,329
2921348,"217,340,1"
2248849,"10,14"
2990920,21
2995567,268
3000849,14
2680817,40
2967829,238
2815496,14
2989711,183
2221128,331
2951150,139
2903212,"278,294,293"
2998166,"367,342,343"
2989740,14
2961529,"341,358,299"
2994680,226
1056043,"229,296,225,226,368"
2371183,139
3001759,4
2081191,"338,14,17,18"
2991235,14
2968908,"95,112"
2996432,32
2993578,172
559249,"183,211"
2997693,288
2996373,382
3002761,1
2852958,"310,308,309"
2994518,238
2989904,234
2140477,"41,40,2,5,42,225,368,226,1,227,228,8"
3002293,2
2999858,14
1178262,"20,21,13"
2817996,"318,317,323,319,321,320,382,322"
1326710,221
2988931,"50,353,139"
2989806,1
2967856,96
2991079,268
2999560,246
2913418,"266,271,17,21,14,15"
2991011,289
1277668,"151,369,49,224"
1105984,"230,372,374"
3002263,35
2996854,140
3001257,50
2990568,1
3001934,14
2983151,21
3002261,227
2999960,99
2313183,167
2727286,"226,220"
2991008,14
2998231,48
2494541,"214,217"
3002619,223
2994917,18
2979238,96
2880537,334
2997775,146
2984345,4
2973321,155
2964351,"369,239,371,230,229,238"
2953140,18
735023,"172,152"
2946715,"382,331,230,369,41,228,330"
2996105,217
874882,"362,326"
2248560,3
2960994,170
2853633,"230,369"
2530844,"151,337,331,328,289,330"
2780095,"226,46,5,40,225,227,230,368,228,45"
2998684,14
2995325,339
2993909,275
2798956,367
317133,"46,24,47,49,48"
2899085,14
3001440,227
2998075,289
3002295,14
2752463,10
2994755,82
2056360,"40,14,17,15,18"
992260,"328,264,273"
1396979,48
2534105,236
2465665,99
2991205,291
2998620,14
2993210,289
2869015,"368,227,330,331,5"
1882112,"14,15"
2980651,"63,50,139,112,348,99,353,350"
2952162,20
2457910,2
2998207,191
2857664,"296,289"
2999590,30
2994374,35
2936864,"14,12,8,4"
2992537,1
2575900,"339,30,173"
2898277,227
2991380,302
2999616,329
2998233,49
721922,"368,226,229"
2582147,14
2748507,1
2690995,224
3002057,291
2634249,14
3000568,14
578333,275
2996163,"21,14,18"
2992017,14
160004,"180,208,35,40"
480156,"221,224,222"
2787978,"226,247,249,248,367,241,224"
1110166,"14,40"
1771507,"226,268,228,368"
2999899,343
3002198,273
3000959,152
2966811,129
2982957,"227,368,337"
1920417,1
2996796,152
2789446,224
2969180,303
3001192,289
2450335,329
274516,"14,13,4,3,48"
2961095,14
2936101,296
3001255,152
2952420,"1,44"
1901284,223
451896,"233,232,372,371"
2632465,14
2417988,"229,226,368,227,1,223"
890850,"267,258"
2825134,367
2989156,230
2996160,14
2787520,"331,330,8,334,324,325,27,3,29,1,5,26,28,329,2"
2990533,273
2998854,364
2481025,233
2992986,14
2950078,"170,291,223"
2964773,367
3001162,296
2710285,"334,223"
2997750,241
2998407,226
2992401,17
2599081,"35,14"
2993398,192
2888265,"208,204,339,32,209,223,191"
2710639,"63,64,223"
128599,"289,1,173,31,12"
2987982,14
3001507,234
3000051,17
1473989,30
2507249,40
2992806,"82,366,93"
1442279,"14,367"
2993303,238
3000612,14
1553208,"226,296,300,343,369,227,231,298,228"
2858199,"11,9,5,6,334,1,2,3,8"
2980803,"319,21,223,322,371"
356504,"206,17,266,264"
1833870,15
2978073,93
2466231,14
2440833,"21,335,166,8,367,338,227"
2971773,14
2538082,337
2448178,"265,219,223"
3000196,177
2957867,289
3000504,14
454863,"112,113,332,156,40,343"
2994678,217
1599467,"41,82,1,5,40,2"
995982,224
2961898,"236,205,367,224"
2998616,227
2616132,47
