member_id,age,user_gender,wanted_annualpay
2989602,29,male,401～450
2992553,35,female,251～300
2992566,25,male,701～750
2992704,25,male,651～700
2992766,20,male,～200
2993927,22,male,1001～1200
2994497,25,male,401～450
2994630,40,female,251～300
2995110,27,male,251～300
2995885,28,,
2996177,34,female,401～450
2996701,22,female,251～300
2996806,29,male,551～600
2997381,32,,
2997549,25,,
2999382,38,female,401～450
3000665,36,male,301～350
3001649,45,,
1323156,46,female,301～350
1813362,36,female,～200
2216744,33,male,401～450
2477536,27,male,
2547958,27,female,251～300
2564353,37,male,451～500
2633110,40,male,351～400
2699165,47,male,451～500
2786702,37,male,351～400
2800430,45,,
2975175,25,,351～400
2981348,26,female,351～400
2991076,25,male,401～450
2991416,24,male,201～250
2992712,30,male,651～700
2995451,37,female,251～300
2996117,24,female,201～250
2996443,39,female,601～650
2996923,32,female,451～500
2999665,23,female,201～250
3000339,39,male,401～450
3001538,27,female,301～350
481252,46,male,
654909,34,male,
1003159,39,female,601～650
2289121,28,,
2572272,53,male,
2665318,32,female,201～250
2726994,50,female,301～350
2766217,49,female,
2802991,46,male,401～450
2812393,46,,
2976994,51,,
2978339,22,male,251～300
2988620,25,,
2988924,66,male,～200
2990047,36,male,301～350
2990326,30,female,301～350
2990810,39,female,201～250
2991763,33,male,451～500
2993230,34,female,201～250
2995684,18,,
2996081,25,male,301～350
2996616,49,female,251～300
2997021,27,male,451～500
2999690,38,,
2999855,30,male,～200
3000775,35,female,251～300
3000968,27,female,301～350
3001001,32,male,401～450
3002080,20,female,～200
240443,49,female,
898722,50,male,201～250
1074662,30,female,～200
1077249,49,male,401～450
2105692,44,female,201～250
2358569,47,male,301～350
2449650,28,female,201～250
2540441,40,male,401～450
2643166,42,male,351～400
2838235,47,,
2859171,52,male,551～600
2945667,27,female,401～450
2965219,20,,
2968383,49,,
2980748,21,female,251～300
2985098,31,male,451～500
2987508,19,,
2988491,36,female,301～350
2990232,30,male,401～450
2991371,29,female,201～250
2991413,33,female,301～350
2993215,37,,
2993880,32,female,251～300
2998015,32,female,～200
2998961,26,female,351～400
2999065,26,male,1501～
2999676,26,male,351～400
3000383,25,,
3000980,35,female,～200
3001381,25,male,451～500
3001533,51,,
3002429,22,female,201～250
586700,37,male,401～450
875325,63,male,301～350
1996879,52,,301～350
2240751,25,female,201～250
2945656,58,male,451～500
2948833,47,male,451～500
2955823,53,female,
2959820,36,male,601～650
2974331,21,female,201～250
2976093,24,,
2976383,32,male,451～500
2989160,40,male,251～300
2990308,32,male,251～300
2990975,21,male,601～650
2991826,39,female,501～550
2991973,47,male,401～450
2992217,30,female,～200
2994986,26,female,201～250
2995588,38,female,251～300
2996920,27,male,401～450
2997579,38,female,301～350
2998445,30,male,251～300
2998497,28,female,301～350
2999081,26,,
3001079,36,male,501～550
3002134,37,female,401～450
3002737,39,female,301～350
1441027,31,female,251～300
2238532,28,female,301～350
2289513,44,male,601～650
2316437,27,female,251～300
2636185,36,female,301～350
2660207,34,male,301～350
2788761,45,male,501～550
2841347,29,female,351～400
2917475,29,male,301～350
2951665,26,male,551～600
2967752,28,,351～400
2968767,29,female,401～450
2984566,49,male,451～500
2984747,39,female,～200
2986209,54,,
2988048,40,female,301～350
2989966,24,male,251～300
2990637,28,male,401～450
2990929,28,female,351～400
2991035,21,male,～200
2992164,28,male,451～500
2992437,24,male,301～350
2992784,27,female,401～450
2993106,30,male,351～400
2993545,44,male,351～400
2993659,33,male,401～450
2993862,50,male,201～250
2994293,37,male,901～950
2995506,32,male,401～450
2996121,26,male,601～650
2996337,25,male,451～500
2996389,26,male,451～500
2999326,28,,
2999601,24,female,251～300
3000176,37,female,251～300
3000251,33,male,601～650
3000472,30,female,201～250
3001168,33,,
3002241,26,female,～200
3002272,23,male,351～400
431647,55,male,
588804,43,male,351～400
1511568,46,female,551～600
1691409,33,male,501～550
2805942,45,male,301～350
2881526,28,male,251～300
2903037,22,male,251～300
2924124,57,,
2928201,25,male,
2940348,43,,
2963219,39,,
2969297,35,male,251～300
2978591,24,male,351～400
2983545,41,male,401～450
2984315,28,female,351～400
2989415,31,female,～200
2990793,31,female,351～400
2991733,32,male,401～450
2991972,23,female,351～400
2992181,28,male,201～250
2992725,40,male,401～450
2992950,28,male,351～400
2993276,26,female,251～300
2993403,36,male,301～350
2993985,66,,301～350
2994016,57,,
2994760,31,male,601～650
2996635,29,female,～200
2998087,30,female,401～450
2998156,22,male,201～250
2998270,27,female,251～300
2998392,21,female,201～250
2999021,25,,
2999163,30,male,1001～1200
2999465,23,male,201～250
3000159,25,female,401～450
3001336,29,male,401～450
3001673,28,male,601～650
317754,54,male,
380798,50,male,
861747,35,male,301～350
933090,48,male,401～450
1054632,35,female,
1113338,46,male,401～450
1441072,50,male,501～550
1804539,32,male,351～400
2047798,32,male,351～400
2245295,30,female,351～400
2377814,29,female,201～250
2709827,52,male,
2773658,47,,451～500
2813360,27,male,401～450
2832110,37,,
2900633,22,,
2947547,33,female,351～400
2956716,66,,
2958515,24,female,
2964700,35,,
2986958,17,,
2991417,50,,
2992998,24,female,201～250
2993442,23,female,251～300
2993469,25,male,251～300
2993778,30,female,301～350
2994459,25,female,251～300
2997172,20,male,201～250
2999716,28,,
3000731,39,male,751～800
3002252,31,male,501～550
3002435,29,male,301～350
1867385,40,,
2018436,47,male,251～300
2033449,36,female,201～250
2748295,32,male,251～300
2847271,51,female,301～350
2906804,31,female,201～250
2933128,44,,
2957921,58,,
2964913,36,female,201～250
2969764,38,,
2971225,31,male,401～450
2987790,21,male,451～500
2989970,23,male,601～650
2990355,33,male,601～650
2991788,38,male,451～500
2992202,34,male,401～450
2992333,32,female,501～550
2992485,23,female,301～350
2992711,38,male,401～450
2993996,25,male,201～250
2994132,28,female,201～250
1290976,49,male,
1498758,43,female,
1785195,35,female,351～400
2068244,54,male,
2238084,49,female,
2389019,35,male,
2395090,52,male,551～600
2417569,39,female,
2455988,33,male,601～650
2511240,42,male,551～600
2811242,35,male,301～350
2832585,47,female,301～350
2854403,26,male,201～250
2874775,55,male,351～400
2965777,33,,401～450
2976523,66,female,201～250
2977635,48,,451～500
2983412,24,male,451～500
2987828,53,male,351～400
2990105,33,female,351～400
2992130,49,male,
2992732,24,female,301～350
2993463,24,,
2994238,57,male,301～350
2994732,34,male,451～500
2995144,32,female,401～450
2996228,26,female,251～300
2996413,26,male,551～600
2998801,24,female,351～400
2999116,31,female,251～300
2999506,25,female,351～400
3001748,29,male,351～400
3002695,30,male,601～650
526633,56,female,401～450
830321,32,female,301～350
1048859,29,male,301～350
1299511,35,male,351～400
2275069,45,,401～450
2282741,44,male,451～500
2569800,34,male,
2595417,43,female,
2732515,29,male,
2762045,41,female,
2836889,28,female,
2941193,49,male,251～300
2956139,32,,301～350
2957490,32,female,351～400
2983364,23,male,351～400
2985886,36,female,251～300
2989938,29,female,351～400
2991647,33,male,351～400
2991699,46,female,201～250
2991782,57,,
2993871,24,female,601～650
2995903,29,male,501～550
2996636,55,male,201～250
2997032,33,male,～200
2997315,28,female,451～500
2998155,26,female,～200
2998531,30,male,401～450
2999304,30,male,301～350
2999350,35,female,401～450
3001158,28,,
857752,32,female,401～450
1752140,33,male,
1764272,64,male,
1912460,34,female,251～300
2178059,40,female,
2180193,28,female,301～350
2207007,54,male,451～500
2384391,27,,
2414303,31,,201～250
2606630,36,male,251～300
2649059,28,female,401～450
2680089,26,male,
2704551,51,,
2812593,56,male,651～700
2886155,49,male,351～400
2892638,27,male,301～350
2920827,37,male,351～400
2936696,25,male,351～400
2940237,60,male,351～400
2943161,54,male,351～400
2947230,33,male,251～300
2949178,33,female,301～350
2958747,36,female,251～300
2967574,42,male,351～400
2968409,58,male,251～300
2971694,38,female,
2978767,26,,
2986635,40,male,351～400
2989858,27,male,351～400
2990395,19,,
2990828,57,male,～200
2991849,22,female,201～250
2992568,32,female,201～250
2993162,27,female,～200
2993374,25,female,301～350
2996691,36,male,451～500
2997868,26,male,451～500
2998108,33,male,551～600
3000018,23,male,301～350
3001069,26,male,351～400
3001480,23,female,201～250
3001989,23,male,301～350
3002376,34,male,301～350
3002588,33,male,
125404,55,male,
661581,32,male,401～450
1223130,53,male,301～350
1744641,50,female,301～350
2150253,40,female,201～250
2196171,48,female,351～400
2292809,26,male,301～350
2391445,48,male,501～550
2393772,33,male,601～650
2489050,25,male,251～300
2677207,47,male,351～400
2915394,30,female,251～300
2960191,21,,
2968851,27,male,351～400
2977176,31,female,251～300
2977359,36,,
2982666,26,male,301～350
2983729,44,male,～200
2989951,25,female,251～300
2991084,26,male,301～350
2992087,30,male,251～300
2992281,34,male,401～450
2992372,27,female,～200
2993393,29,male,401～450
2995239,36,female,601～650
2995307,38,female,251～300
2996414,53,,
2996622,36,male,401～450
2997326,40,female,301～350
2997523,23,,
2999775,36,female,201～250
2999849,33,male,401～450
3000089,21,male,601～650
3000378,26,male,351～400
3000800,20,male,351～400
3001615,23,male,201～250
3002484,31,female,～200
3002746,51,,
3002819,35,female,～200
72499,46,male,751～800
1008948,48,female,201～250
1183461,44,female,401～450
1701546,32,female,251～300
1828588,35,female,401～450
2314168,49,,301～350
2402468,49,male,
2414007,26,female,601～650
2484850,33,female,201～250
2525984,64,,
2622426,23,female,
2672297,22,male,301～350
2686949,48,male,251～300
2755533,45,male,301～350
2919480,23,female,351～400
2934179,29,male,351～400
2951598,50,male,201～250
2952665,35,,
2965472,49,male,351～400
2970021,45,,
2972368,59,female,～200
2989163,40,male,301～350
2989185,40,,
2989486,24,,
2990093,34,male,301～350
2990397,23,male,601～650
2990592,31,,
2992796,30,male,401～450
2993443,38,female,451～500
2994589,39,female,201～250
2994595,39,female,201～250
2995518,35,female,201～250
2996095,29,male,401～450
2997011,37,male,351～400
2997222,35,female,201～250
2997576,27,female,451～500
2997921,26,male,351～400
2999361,24,female,301～350
2999467,26,male,401～450
2999494,28,male,351～400
3000078,27,male,～200
3000365,28,female,～200
3002215,22,,
3002467,65,,
247441,48,male,451～500
508993,38,female,
1072383,43,female,251～300
1575143,39,male,351～400
1708610,43,female,301～350
2099876,39,female,201～250
2280235,47,female,
2445490,28,female,
2510378,31,,
2566329,21,female,
2632499,29,female,
2652691,59,,201～250
2678256,59,male,351～400
2710340,50,male,651～700
2886620,49,,
2952029,34,female,301～350
2960375,25,male,301～350
2963617,24,male,251～300
2982517,34,male,301～350
2982528,39,female,
2983692,30,,
2989961,33,,
2991184,22,male,451～500
2991872,23,female,～200
2992163,24,female,301～350
2993063,28,female,301～350
2993810,40,male,201～250
2995544,43,,
2996659,52,,
2996963,34,female,351～400
2997067,26,female,251～300
2998908,25,female,301～350
2999929,25,female,201～250
3000616,22,male,351～400
3001871,26,male,451～500
3001872,33,female,301～350
3002677,24,female,901～950
478280,37,male,301～350
736026,39,female,351～400
923707,57,male,551～600
1077663,41,female,601～650
1144934,57,male,351～400
1258249,30,female,201～250
1367057,51,male,351～400
1422751,28,male,
1859085,45,male,
1904215,30,female,
2153074,50,female,301～350
2174968,30,male,501～550
2316029,40,female,201～250
2366506,50,male,
2550945,24,female,201～250
2581460,50,,
2594596,27,male,～200
2653144,42,female,351～400
2746059,26,female,201～250
2938168,21,,
2959953,25,female,301～350
2975515,25,,～200
2977671,42,,
2982187,50,male,451～500
2983654,39,,
2990069,24,,
2991363,21,male,201～250
2991440,32,female,301～350
2991730,25,male,301～350
2992055,23,male,451～500
2993078,31,male,251～300
2993415,29,male,351～400
2993650,37,,
2994644,30,female,301～350
2996022,40,female,401～450
2996517,37,female,～200
2998323,20,female,201～250
2998399,27,male,351～400
2998846,21,,
2999788,21,female,～200
2999912,30,male,451～500
3000813,22,male,～200
3001343,26,female,～200
3002210,26,female,251～300
202026,41,male,351～400
441407,52,female,351～400
650240,43,male,351～400
835460,26,female,
987344,46,female,
2094607,37,female,251～300
2261803,28,,
2448236,28,male,401～450
2519192,53,male,
2623283,48,,
2654580,30,male,351～400
2796928,44,,
2905763,35,male,451～500
2918834,49,,
2921101,42,,
2935509,33,female,～200
2948569,29,male,301～350
2975459,32,male,351～400
2986047,29,,
2992226,22,male,～200
2992279,29,male,501～550
2992499,30,male,301～350
2992619,32,female,301～350
2993960,23,male,1001～1200
2994493,32,,
2994545,29,male,301～350
2995344,26,male,351～400
2996586,30,female,201～250
2999271,28,male,351～400
